TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
25,24,Completely clear,No,470,prosp_hl,Yes,knkb2uFDmZ9YtKA,24001,,Yes,
60,64,Completely clear,No,4069,prosp_hl,Yes,V1XPTO2XYqCLbaI,66707,,Yes,
35,24,Clear,No,4181,prosp_hl,Yes,xyeDb9tz0brW0cR,24252,,Yes,
20,6,Completely clear,No,3059,prosp_hl,Yes,fbSSEr41xGkwdSw,6252,,Yes,
30,4,Somewhat unclear,No,1989,prosp_hl,Yes,Y9sT1gtqaM2t0hC,61534,,Yes,
250,64,Clear,No,906,prosp_hl,Yes,7ivocr8E2mi2Zri,64317,,Yes,
30,64,Completely clear,Yes,3069,prosp_hl,Yes,DXw2YjME2eGeRjj,64251,,Yes,
2,2,Completely clear,Yes,1069,prosp_hl,Yes,Mhety6sFOWCU4cq,3691,,Yes,
5,8,Clear,No,2182,prosp_hl,Yes,F8t5qNev5Pe2nLw,8252,,Yes,
0.5,24,Completely clear,Yes,2527,prosp_hl,Yes,aKFz61twudmchRX,24520,,Yes,
30,24,Somewhat unclear,Yes,840,prosp_hl,Yes,L2jDSGlxwNGkabd,24002,,Yes,
2,1.5,Clear,No,1060,prosp_hl,No,MET4i792Ed5h87t,1502,,No,
60,64,Clear,No,124,prosp_hl,Yes,kWUL14c1tCsu1Rl,64264,,Yes,
20,32,Completely clear,No,4238,prosp_hl,Yes,d53wbLOdxWnIIHa,32003,,Yes,
7,2,Clear,Yes,1673,prosp_hl,No,VU3zv0qBzCQxKNk,13600,,No,
12,12,Clear,No,2533,prosp_hl,No,Q28h0LPpse4Q1II,18752,,Yes,
3,1,Clear,No,185,prosp_hl,No,U6JIV70nqW8KaaH,1253,,Yes,
3,6,Completely clear,No,3058,prosp_hl,Yes,6VDC7Cy5yVC8TxQ,7003,,No,
30,12,Clear,No,1021,prosp_hl,Yes,ZZoXi2sMmER72OE,12192,,Yes,
2,2,Clear,Yes,1797,prosp_hl,Yes,4MbMN2Yz4kZtq32,2001,,Yes,
2,2,Clear,Yes,2034,prosp_hl,No,kz9awbxeJ79y5l3,2001,,Yes,
5,6,Somewhat unclear,No,2929,prosp_hl,No,uS66VLjWiqUVjiZ,6178,,No,
2,1,Completely clear,No,816,prosp_hl,Yes,3lcZQTtFk70pjMh,1252,,Yes,
2,1,Clear,Yes,3253,prosp_hl,Yes,5biLDmKvaAJMEUH,1461,,Yes,
4,3,Completely clear,No,257,prosp_hl,Yes,MbVrJF5VdoEE2X3,19984,,Yes,
5,8,Completely clear,No,1572,prosp_hl,Yes,ytAC4rNcTJof1JB,8256,,No,
3,1,Completely clear,No,1546,prosp_hl,Yes,tcdo6lVFaJFRTYK,1252,,Yes,
6,6,Completely clear,Yes,3899,prosp_hl,Yes,UILeI7kWqeasipG,8483,,Yes,
60,32,Completely clear,Yes,4056,prosp_hl,Yes,1eIMYIrz7PvD28U,103317,,Yes,
35,32,Completely clear,Yes,1100,prosp_hl,Yes,gaF1FRpB0MFOKpS,33460,,Yes,
2,3,Completely clear,No,1755,prosp_hl,Yes,rhqGpnNqYrSz7Yl,3252,,Yes,
15,8,Completely clear,No,115,prosp_hl,Yes,ZVjoZutfz9Ek8Ll,8502,,Yes,
2,48,Completely clear,Yes,3287,prosp_hl,Yes,e6Pucdpd53g6qi7,47724,,Yes,
1,1,Completely clear,No,933,prosp_hl,No,GVJpRHmB6PCt03x,1004,,Yes,
20,4,Completely clear,No,2757,prosp_hl,Yes,AgLSpcZsFlfGZWS,6551,,Yes,
5,2,Completely clear,No,3147,prosp_hl,Yes,fYG2s20gvetUEgM,2002,,Yes,
5,3,Clear,No,2903,prosp_hl,Yes,ErqgIbfyzG7OOfq,3251,,No,
0.1,48,Completely clear,No,1992,prosp_hl,Yes,zHJxhHwoDxgbHgB,57633,,Yes,
3,2,Completely clear,No,2892,prosp_hl,Yes,l7yS00Pj1XNHVmT,2006,,No,
7,8,Clear,No,1055,prosp_hl,No,kvt1eNNjuxrhnsV,8254,,No,
45,1,Completely clear,No,2020,prosp_hl,No,GQrQh6pEpIfOuvH,4041,,No,
2,8,Completely clear,Yes,2560,prosp_hl,Yes,F0kjSd6yVIbPaMO,9658,,Yes,
4,6,Completely clear,No,1057,prosp_hl,No,QAjHCAAxZhGijPz,6250,,Yes,
10,12,Somewhat unclear,No,2964,prosp_hl,Yes,FzuCJLHTSwflIK1,31854,,Yes,
40,64,Completely clear,Yes,2194,prosp_hl,Yes,veNz0cczwjlVXzN,64254,,Yes,
85,48,Completely clear,No,2817,prosp_hl,Yes,z597C3DpHR3s0Hv,48503,,Yes,
2,1,Completely clear,No,1585,prosp_hl,Yes,92dky1X8Mm76xEg,1251,,No,
0.3,1.5,Completely clear,Yes,1282,prosp_hl,Yes,iZxzTz4G8MJ2YLD,4706,,No,
40,64,Completely clear,No,4207,prosp_hl,Yes,zyTuj0jfzBexlEQ,64261,,No,
15,16,Completely clear,No,2137,prosp_hl,Yes,8qeISQIFIDa39BK,16611,,No,
10,16,Clear,No,4033,prosp_hl,Yes,J8k3qC6Dln1KkCd,16055,,Yes,
7,8,Clear,No,1704,prosp_hl,Yes,ALVGRO9hFAutfFw,8253,,Yes,
10,12,Completely clear,Yes,1526,prosp_hl,Yes,NRWL4yJ6a1R0zVQ,12002,,Yes,
3.1,16,Clear,No,864,prosp_hl,Yes,gSfqNKpNkDajiNW,24616,,Yes,
18,24,Clear,No,2057,prosp_hl,Yes,3yCRFrV5N73cfdc,24053,,Yes,
1,24,Completely clear,Yes,1096,prosp_hl,Yes,8QX4GuN0RrAYihu,112139,,Yes,
20,16,Clear,Yes,2361,prosp_hl,No,sjoLf6TlLXk9CvS,16252,,Yes,
45,32,Completely clear,No,2775,prosp_hl,Yes,NPb6idomoqTCJYv,32004,,No,
50,48,Completely clear,No,2933,prosp_hl,Yes,DFU0REOPqiD9Wng,93634,,Yes,
0.1,16,Completely clear,No,2152,prosp_hl,Yes,vjasKqAbPLCdksT,24178,,Yes,
20,48,Somewhat unclear,Yes,2744,prosp_hl,No,Djmh4rvZ3rOFkCN,50951,,Yes,
30,32,Clear,Yes,3149,prosp_hl,No,IvsoypocB9CO5TJ,32248,,Yes,
45,48,Clear,No,4105,prosp_hl,Yes,ZJiViG5sB8nXFzq,48253,,Yes,
2,1,Clear,No,1528,prosp_hl,Yes,QlPXG3NltCVvReE,1251,,Yes,
2,6,Somewhat unclear,No,1678,prosp_hl,Yes,5yIZHyfGh43jkdh,6252,,No,
36,12,Completely clear,No,2928,prosp_hl,Yes,xef91rEZ8jhFWuV,12251,,No,
90,32,Completely clear,No,934,prosp_hl,No,bQvMaN0ZeFituSX,86251,,Yes,
5,6,Clear,No,1940,prosp_hl,Yes,taMK8Eb6IxJZQpb,6002,,Yes,
3,2,Completely clear,Yes,2548,prosp_hl,Yes,za3B5BOW59PzPHZ,2254,,Yes,
2,12,Completely clear,No,3812,prosp_hl,Yes,kVO3H6SvpRZ7NL0,12616,,No,
3,2,Clear,Yes,970,prosp_hl,Yes,ErS8PIlidfX24X6,3105,,Yes,
15,16,Very unclear,No,1707,prosp_hl,Yes,yssynNJyKRnGmhj,16252,,Yes,
8,8,Clear,Yes,2862,prosp_hl,Yes,YtkwnwhwSP3XaLq,8004,,Yes,
0.7,1,Clear,Yes,4172,prosp_hl,No,2TiDcPkTMivrkVd,13283,,Yes,
10,6,Completely clear,No,1752,prosp_hl,Yes,vOy9rSaMx5dmEEo,6252,,No,
2,2,Completely clear,No,3441,prosp_hl,Yes,mHbmuV9HbemrfY8,2252,,Yes,
20,12,Completely clear,No,3433,prosp_hl,Yes,f3ZMARWgBmlh73R,12256,,Yes,
2,1,Clear,No,992,prosp_hl,Yes,ulKGHQGKJtODDrp,1002,,Yes,
15,6,Completely clear,No,2000,prosp_hl,Yes,w1foLTejd4aKlpZ,6267,,Yes,
20,24,Clear,No,1020,prosp_hl,Yes,ugF6OKHi9XXfjDa,24003,,No,
40,48,Clear,No,2948,prosp_hl,Yes,ZAyVkCMtllvMeSA,56506,,No,
10,4,Completely clear,No,761,prosp_hl,Yes,eB2VNaesR7C1Guu,4252,,Yes,
1.7,8,Completely clear,No,716,prosp_hl,Yes,BHccyecIKUInRS0,15749,,No,
35,32,Completely clear,No,2663,prosp_hl,Yes,ocCmNVRYKUB5bHF,32253,,Yes,
10,32,Clear,No,4049,prosp_hl,Yes,QTmnanzHNmC92sM,36096,,No,
45,12,Completely clear,No,2900,prosp_hl,Yes,mD9pKilQIqNGz8e,51113,,Yes,
8,8,Clear,No,2738,prosp_hl,Yes,d2a5ARnk2RAoufi,8251,,Yes,
0.9,6,Completely clear,No,2546,prosp_hl,Yes,HWnYu6rW5utW93H,6123,,No,
0.2,4,Completely clear,Yes,2433,prosp_hl,Yes,gJWSl0qbfT3FCGV,4035,,Yes,
15,2,Completely clear,No,2678,prosp_hl,No,iMn2FmouXVMEyuC,1163,,No,
2,2,Completely clear,No,3061,prosp_hl,Yes,56jUPVVbk7xGo15,2005,,Yes,
15,8,Completely clear,No,4155,prosp_hl,Yes,a56UZGR1TYHWmhz,17841,,Yes,
2,1,Completely clear,No,3066,prosp_hl,Yes,VtXMsGuNy7rZzGl,1251,,No,
45,48,Completely clear,No,3720,prosp_hl,Yes,PmPWle6rIHxTfqw,48252,,Yes,
120,48,Clear,No,1510,prosp_hl,Yes,zYdWH2hMHilFuEv,48252,,Yes,
25,6,Clear,No,3082,prosp_hl,No,hAOyLh71Ev373Bs,28044,,Yes,
2,2,Completely clear,No,1640,prosp_hl,Yes,FLKG1BPdBAMbEjZ,2504,,No,
9,12,Clear,No,2994,prosp_hl,No,faATe1IgkMji2al,12256,,No,
20,24,Clear,No,2596,prosp_hl,Yes,MBVnqv7nY5j2klX,24000,,No,
3,3,Completely clear,No,3745,prosp_hl,Yes,XGdeNuG98zWGi7n,3005,,Yes,
60,64,Completely clear,Yes,1996,prosp_hl,Yes,nmgjAqiTFLq4yxP,64006,,Yes,
20,16,Completely clear,Yes,1945,prosp_hl,Yes,jskKb9n5XmH5d2x,16003,,Yes,
60,48,Completely clear,No,3675,prosp_hl,Yes,sXiNqMFVkVec6l7,48000,,Yes,
40,64,Clear,No,772,prosp_hl,Yes,rTqAqI5aXdTrs8Y,64251,,No,
10,8,Clear,No,3351,prosp_hl,Yes,mHVMIoSKRRUSJmJ,20872,,Yes,
4,4,Clear,No,1627,prosp_hl,Yes,DEyoDYVbvLdqjUP,4254,,Yes,
95,48,Clear,No,3880,prosp_hl,Yes,EgKaocXu2r1kiVC,48015,,No,
45,48,Completely clear,No,1010,prosp_hl,Yes,EIaNZYuFloBfTzP,48010,,Yes,
4,3,Clear,Yes,3100,prosp_hl,Yes,EfokRTznpj6MI3b,3150,,Yes,
0.6,24,Clear,Yes,2506,prosp_hl,Yes,0mwga4CuRA0GH06,24296,,Yes,
120,64,Completely clear,No,3747,prosp_hl,No,fslRsFYRIIkVgAI,64006,,No,
30,12,Clear,No,2750,prosp_hl,Yes,UVmIPoMZfIc8Faf,12001,,Yes,
25,32,Completely clear,No,4098,prosp_hl,Yes,3ZiOUbB7R7xDwwb,31459,,Yes,
3,2,Completely clear,No,4165,prosp_hl,Yes,nrY9r30hxvhhem1,2251,,No,
20,4,Completely clear,Yes,1983,prosp_hl,Yes,rwSeiLJLRVJjj8R,4253,,Yes,
30,32,Completely clear,Yes,2004,prosp_hl,Yes,uLEF2Zqg6ZSH33m,32001,,Yes,
55,32,Clear,No,3646,prosp_hl,Yes,aAvEcwnA1DGs4Yk,32254,,Yes,
40,32,Completely clear,No,2640,prosp_hl,No,8BGIdqJEGeAex0T,32253,,Yes,
6,8,Completely clear,Yes,2978,prosp_hl,No,w0Fi1Ch3ApsDYwW,8151,,No,
5,4,Completely clear,Yes,1756,prosp_hl,No,bAJKcpruKCxupeJ,4252,,Yes,
45,48,Completely clear,No,2869,prosp_hl,Yes,D4H0JqNDe1XYYsr,48005,,Yes,
3,3,Completely clear,Yes,4023,prosp_hl,Yes,UmAwUU91xw1HvkA,3255,,Yes,
0.3,64,Clear,No,1597,prosp_hl,No,OmxguFCTHJd2gWy,78225,,No,
6,8,Somewhat unclear,No,2605,prosp_hl,Yes,6p8iQIqBJxAkXWu,8000,,No,
0.5,1,Completely clear,No,3074,prosp_hl,Yes,zH3pOfeELSGI9ZI,1251,,Yes,
0.2,24,Completely clear,Yes,3715,prosp_hl,Yes,zRm5EEso5uup4NH,25860,,Yes,
43,64,Clear,No,1080,prosp_hl,No,RP8SsqRtDnkbQfA,64251,,Yes,
5,4,Clear,Yes,3095,prosp_hl,Yes,iEFcuVvsrhNAYBT,4002,,Yes,
60,64,Completely clear,No,2265,prosp_hl,Yes,kTis3Q5OSTGmsQ8,64104,,Yes,
60,48,Somewhat unclear,No,1892,prosp_hl,Yes,jciGfT82hKY6nf3,94385,,Yes,
5,2,Clear,Yes,1977,prosp_hl,No,VfCq8SlLOzCePwv,2715,,No,
0.2,2,Completely clear,No,55,prosp_hl,Yes,zZ3D73NAPoQ8yPM,2204,,No,
3,64,Completely clear,Yes,3297,prosp_hl,Yes,kW3ZBwHio89Mnzs,195127,,Yes,
55,32,Completely clear,No,1117,prosp_hl,Yes,RIIf75auqEzK2bs,55863,,Yes,
50,32,Clear,No,3459,prosp_hl,Yes,XIUPQxZdVRZN8n2,32001,,Yes,
30,64,Completely clear,No,3124,prosp_hl,Yes,ypl4YSEBQ5BERaS,64066,,Yes,
1.6,3,Clear,No,860,prosp_hl,Yes,UJAouNRSKlZvPXb,3011,,Yes,
2,2,Completely clear,No,3813,prosp_hl,Yes,Yhb0U5MPFt2h4bR,2001,,Yes,
30,64,Clear,Yes,2611,prosp_hl,Yes,jW7vgp1qLiGAAZn,69072,,No,
5,3,Completely clear,No,4237,prosp_hl,Yes,a6qXcM7tE05GMiw,3006,,Yes,
4,1,Clear,Yes,2107,prosp_hl,Yes,KpmhLRuGEVmo1el,40281,,Yes,
2,16,Completely clear,No,1978,prosp_hl,Yes,o3TIcIK24iqRmIm,2252,,Yes,
12,8,Completely clear,No,2132,prosp_hl,Yes,A6UvThnC0pxgTgt,8253,,No,
10,4,Completely clear,No,2030,prosp_hl,Yes,DFyNaA797P8pgnR,4002,,Yes,
6,3,Clear,No,3096,prosp_hl,No,6kBQ5wjvkcDFDMW,4236,,Yes,
30,16,Clear,No,3200,prosp_hl,No,Zi28XI6yr5ltHR2,32696,,No,
2,1,Clear,No,2797,prosp_hl,No,J1MUfNrfaLdkEXa,1252,,No,
2,3,Completely clear,No,3799,prosp_hl,Yes,WTpW6cQBBaxKOkA,3002,,Yes,
5,8,Clear,No,4000,prosp_hl,No,oNLfCiYlAqaQ10H,8252,,No,
50,32,Clear,No,1558,prosp_hl,Yes,S3YT1t2I3A7TmtP,32052,,No,
3.5,16,Clear,No,1872,prosp_hl,Yes,lA7ifVXff19t79e,16480,,No,
15,12,Completely clear,No,1533,prosp_hl,Yes,J8W3ADY5wnVHT2U,12003,,No,
1.9,1,Clear,No,1736,prosp_hl,Yes,NoG2KKQn2TOkbQ4,1253,,Yes,
30,32,Clear,No,2524,prosp_hl,Yes,yicj2DXjeba8co9,32252,,Yes,
20,8,Completely clear,No,4061,prosp_hl,Yes,9y200QyruBJuxSa,8005,,Yes,
1,2,Completely clear,No,3841,prosp_hl,Yes,pF1hMdUaelP576A,3037,,Yes,
0.3,2,Clear,No,1643,prosp_hl,Yes,k93UsvCYNH7JOaT,2252,,Yes,
3,3,Completely clear,No,2464,prosp_hl,Yes,mj8oAYpCZY9Zns8,3521,,Yes,
3,4,Clear,No,1655,prosp_hl,Yes,ql7J4Z97LaSsDMA,4001,,Yes,
45,32,Clear,No,3860,prosp_hl,Yes,t0V2Yvtrv3DeNtZ,89516,,Yes,
50,64,Completely clear,No,1617,prosp_hl,Yes,6j6sXt7Qpof5hwz,68045,,Yes,
25,8,Clear,No,2124,prosp_hl,Yes,Rt07TJzMCA2mFFG,100197,,No,
80,32,Clear,No,2079,prosp_hl,Yes,RwGJLZ7GrJ8VVf5,72702,,Yes,
30,24,Clear,No,2923,prosp_hl,Yes,4TKYiaKjpzsaQxN,24283,,Yes,
60,32,Clear,No,943,prosp_hl,Yes,9F9BPMC0X3VUcMl,32252,,No,
7,6,Clear,No,1167,prosp_hl,Yes,65wSG48md1Uht7n,10973,,Yes,
2.1,1.5,Completely clear,No,1161,prosp_hl,Yes,NefgbfLf5kVKpY3,1501,,Yes,
5,6,Clear,No,2708,prosp_hl,Yes,HCedaliumBYgIdK,6502,,No,
400,16,Completely clear,No,3262,prosp_hl,Yes,G1H2o3BBgwwmAYS,72926,,Yes,
75,48,Completely clear,No,4190,prosp_hl,Yes,UeXUa3CPozdia3T,48252,,No,
55,24,Completely clear,No,2894,prosp_hl,Yes,RQ7CHZPkUsF211a,24001,,Yes,
3,3,Somewhat unclear,No,2874,prosp_hl,Yes,D5lydfjlZwJPBUc,3004,,Yes,
2,64,Clear,Yes,2062,prosp_hl,Yes,dhFX6KsJH9IQ4zQ,6802,,Yes,
10,12,Clear,No,3732,prosp_hl,Yes,F7Gpfo48VntbUhe,12251,,Yes,
7,3,Completely clear,No,2618,prosp_hl,No,KP0PdNqu8mkgLAc,3182,,Yes,
0.2,4,Clear,Yes,2629,prosp_hl,Yes,OgfW5GeJDDShrjN,4159,,Yes,
12,8,Completely clear,No,3808,prosp_hl,Yes,vjmLJyXDymw8EgK,8253,,No,
10,6,Clear,Yes,1774,prosp_hl,Yes,hN6R7vdE3Ai7f5U,7761,,No,
2,3,Completely clear,No,2819,prosp_hl,Yes,gzUkmKvcs361OSx,3252,,Yes,
30,12,Completely clear,No,1743,prosp_hl,Yes,hiWHif24L9uFy3R,13786,,Yes,
30,32,Clear,Yes,2428,prosp_hl,Yes,I5PbzMMvkK0FXdS,37523,,Yes,
75,48,Completely clear,No,2866,prosp_hl,Yes,fiXGh5UODY2l97x,48003,,Yes,
25,12,Completely clear,Yes,3933,prosp_hl,Yes,j9XDZW8cBlmRsZs,42949,,No,
20,24,Completely clear,No,598,prosp_hl,Yes,WoH63vqDlqwgw9T,24254,,Yes,
50,8,Completely clear,No,754,prosp_hl,Yes,mJ58Eh6E9tmQ5N1,55732,,Yes,
0.7,2,Completely clear,No,2822,prosp_hl,Yes,FWjq2ZVTs5CdPLn,2001,,Yes,
35,32,Completely clear,No,1960,prosp_hl,Yes,9cqcXUNWSTdiR37,37350,,Yes,
10,16,Completely clear,No,3861,prosp_hl,No,U9miisYWqie7ELz,16002,,Yes,
21,24,Completely clear,No,3883,prosp_hl,Yes,buiKj2ugy6gdK0I,24252,,No,
10,12,Completely clear,No,2176,prosp_hl,Yes,QjE5PvcEiVz4k67,16301,,No,
35,48,Completely clear,No,4259,prosp_hl,No,0r5orHjpREnmiAS,48785,,No,
42,48,Somewhat unclear,No,3005,prosp_hl,Yes,MQawcSt9sYUyyA1,48106,,Yes,
120,64,Completely clear,No,4236,prosp_hl,No,Eezfmp8eLUZIA2F,64456,,Yes,
5,6,Clear,No,4252,prosp_hl,Yes,HMZvSqHMx2TFSQn,6004,,No,
12,16,Completely clear,No,3760,prosp_hl,No,NjznHoX8bwfb2iq,16190,,Yes,
6,6,Completely clear,No,1616,prosp_hl,Yes,dMVB2P1C4Bx1eIT,6252,,No,
20,12,Completely clear,No,1582,prosp_hl,Yes,GMildag9OxoRY9W,12196,,Yes,
2,2,Completely clear,No,1314,prosp_hl,No,RQbsp9ApCZbidpA,2016,,No,
12,6,Clear,No,2515,prosp_hl,Yes,cfdjjczokygCJyw,7799,,Yes,
70,2,Completely clear,No,1742,prosp_hl,No,0ws3QeuhycguQaR,2251,,No,
30,8,Somewhat unclear,No,819,prosp_hl,Yes,LqOnoCPyzhxWazl,20298,,No,
1,2,Completely clear,No,3697,prosp_hl,Yes,jvdQ10nqGJBu3w1,2003,,No,
25,48,Completely clear,No,2278,prosp_hl,Yes,7E63CVqBFLywE7M,55847,,Yes,
50,48,Completely clear,No,1812,prosp_hl,No,19LerihYxhNXLLS,48001,,Yes,
60,64,Completely clear,No,2575,prosp_hl,No,ic7aUZ6ofPZND0l,63805,,No,
45,48,Completely clear,No,2871,prosp_hl,Yes,OL5EiAc6Snhen0n,49241,,Yes,
0.5,16,Clear,No,2332,prosp_hl,Yes,USMOiBw0xfzWmBG,24065,,Yes,
3,3,Completely clear,No,2981,prosp_hl,No,pVTl7zWcr4PBj4P,2801,,Yes,
20,16,Clear,No,2962,prosp_hl,Yes,D4oJGRhSwoXzUrL,16014,,No,
2,1,Completely clear,No,2135,prosp_hl,Yes,fZ8X05PhuYjZN6R,2491,,Yes,
4,2,Clear,No,3136,prosp_hl,Yes,W4s7MbzknVgBdzK,2003,,No,
15,64,Clear,No,712,prosp_hl,Yes,53ly10Z6XYPyNoi,73575,,Yes,
0.1,48,Completely clear,No,2434,prosp_hl,Yes,oRho0h5dZjTybUr,53375,,Yes,
5.3,4,Clear,No,2735,prosp_hl,Yes,CNxEfpNrlXRANVv,4252,,Yes,
10,1,Clear,No,2920,prosp_hl,Yes,BpCx87vMoy5oCNX,10495,,No,
2,1,Clear,No,2147,prosp_hl,Yes,DIDozLlL7u7rPyQ,1251,,No,
0.2,2,Completely clear,Yes,3112,prosp_hl,Yes,6rkSHvUmTSOca1P,2289,,No,
0.2,3,Completely clear,No,4220,prosp_hl,Yes,1Zy6GVYybqbAvbK,3051,,No,
30,64,Very unclear,No,1947,prosp_hl,Yes,FAA8WKcVNch4hI3,64012,,Yes,
25,1.5,Clear,No,1090,prosp_hl,No,lPBabrfjPhwsVUj,8316,,Yes,
1,64,Clear,No,3234,prosp_hl,Yes,L6ZH9f74xWKJtvc,64655,,No,
10,3,Completely clear,Yes,2352,prosp_hl,Yes,W7g8qebbOv7Q5xp,4912,,Yes,
3,4,Clear,No,3693,prosp_hl,Yes,eAT1RKuC5cIPOG9,4251,,Yes,
90,64,Completely clear,No,3052,prosp_hl,Yes,1ao2LikELCL5FhZ,64152,,No,
5,1,Completely clear,No,2380,prosp_hl,Yes,OMYk3mdRgHTgDvj,1251,,No,
12,8,Clear,No,3363,prosp_hl,Yes,jaeF7a7RR8KvCii,8251,,Yes,
0.2,4,Completely clear,Yes,3303,prosp_hl,Yes,QEsufZo9BxZgq8W,9854,,Yes,
55,64,Completely clear,No,1813,prosp_hl,No,m0Q9gJHWgn2glrG,64259,,Yes,
2.3,32,Completely clear,No,2727,prosp_hl,Yes,mKd3UbmdM1WkQra,40755,,Yes,
1,1,Clear,No,2284,prosp_hl,Yes,aPTpcG60CwKNuGj,1250,,No,
0.3,3,Somewhat unclear,Yes,2557,prosp_hl,No,CeqEgli37xRZZ9V,13686,,Yes,
30,48,Completely clear,No,3839,prosp_hl,Yes,uadzV2GKTkW8hmC,48547,,Yes,
62,16,Clear,No,1064,prosp_hl,Yes,jrRoDD92iKuZudy,81890,,Yes,
7,8,Clear,No,2093,prosp_hl,Yes,dID9Dyhzf288WQi,8250,,No,
40,8,Completely clear,No,883,prosp_hl,Yes,Bc8GeqzjbdfmbO3,8202,,No,
0.1,2,Completely clear,Yes,3301,prosp_hl,Yes,oKpIPKZ25inQKly,2002,,Yes,
30,32,Clear,No,1639,prosp_hl,Yes,Tad4i148Qv5JI25,32249,,No,
90,64,Completely clear,No,2690,prosp_hl,Yes,W1amNEpr9jSwGZR,64117,,Yes,
45,32,Somewhat unclear,No,2888,prosp_hl,No,swViO1GWqR0R5eY,46916,,Yes,
0.2,1,Completely clear,No,3224,prosp_hl,Yes,5i1OFGhCnDcGtWN,1001,,No,
13,8,Completely clear,Yes,4004,prosp_hl,No,66sRNIX1rclc83f,8001,,Yes,
4,3,Clear,No,2832,prosp_hl,No,lQN52bvQdWL1TYe,3250,,No,
4,3,Clear,Yes,1515,prosp_hl,Yes,cuST2MAAzNtC7Zf,3032,,Yes,
10,12,Clear,Yes,4269,prosp_hl,Yes,GLAbAtZlSVaTRAf,12255,,No,
5,4,Completely clear,No,3337,prosp_hl,Yes,MTH5A134uuQMCXL,4001,,Yes,
12,4,Somewhat unclear,No,37,prosp_hl,Yes,tEOofNSiRsi1mnF,7452,,Yes,
12,12,Clear,No,12,prosp_hl,Yes,bGxAJHPFFzFbZqa,12251,,Yes,
20,12,Completely clear,No,24,prosp_hl,Yes,WuOGaOf9fZxuCq0,12002,,Yes,
3,4,Completely clear,No,57,prosp_hl,Yes,uhUY1v1ybYQWJ7Q,2787,,No,
30,32,Completely clear,No,41,prosp_hl,Yes,HlPiPbbEvXbob3S,36627,,Yes,
180,48,Clear,Yes,19,prosp_hl,Yes,IdHZxM3hiKrlDzU,170966,,Yes,
120,64,Clear,Yes,3327,prosp_hl,Yes,MYsX5dzRHcS59QS,118263,,Yes,
2,1.5,Clear,No,3553,prosp_hl,Yes,JuXrH7TCjdRFe8V,1503,,No,
90,64,Clear,No,2228,prosp_hl,Yes,RSiKD51DJ3U7kSZ,61290,,Yes,
11,6,Completely clear,No,45,prosp_hl,Yes,anLOSXMfmS6v63E,28117,,No,
4,4,Clear,Yes,3928,prosp_hl,Yes,aTsf8WJGz6jTdMW,4504,,No,
60,48,Completely clear,No,3302,prosp_hl,Yes,Au6Ga4VxTuzf8o6,48003,,Yes,
10,16,Completely clear,No,1765,prosp_hl,Yes,csWkgTgbfaY81pT,16231,,Yes,
45,48,Clear,No,2149,prosp_hl,Yes,0GHVSjdL6m29T6W,48248,,Yes,
240,64,Somewhat unclear,No,17,prosp_hl,Yes,YsetVS1CNyI1x3p,64003,,Yes,
120,32,Completely clear,No,1722,prosp_hl,No,6EY4BsGAlE1qTT6,36827,,Yes,
5,64,Completely clear,Yes,3354,prosp_hl,Yes,9gbZi4JoK70arQh,64242,,Yes,
70,64,Clear,No,398,prosp_hl,Yes,v7XWqxODN4ME60r,64779,,Yes,
4,4,Completely clear,No,10,prosp_hl,Yes,4sXHyQ8iIT1fafD,4254,,Yes,
5,64,Completely clear,Yes,2654,prosp_hl,Yes,hLJjrsrujlgV2DF,2401,,Yes,
4,4,Clear,No,2752,prosp_hl,No,hxlaRJ8PSh2wVom,4002,,Yes,
0.7,16,Clear,Yes,3313,prosp_hl,Yes,H1Cils5ZFcjNBbZ,16256,,No,
20,12,Completely clear,No,2195,prosp_hl,Yes,Bbo1R1oeuTvbji9,12248,,Yes,
0,6,Completely clear,Yes,2399,prosp_hl,Yes,cOcRQpva6G5Za6S,9059,,Yes,
26,24,Completely clear,No,337,prosp_hl,Yes,Ip11SoJiMkZ2oW2,24026,,Yes,
30,24,Clear,No,2753,prosp_hl,No,jjBL5LgdlH598Cs,24256,,Yes,
30,32,Clear,No,3333,prosp_hl,Yes,wowuj4pO31iRADz,32253,,No,
25,16,Completely clear,No,103,prosp_hl,Yes,P3zZvfWFafnBe69,16201,,Yes,
5,4,Completely clear,No,2400,prosp_hl,Yes,kFmkad6714Wdhlt,1600,,No,
50,64,Somewhat unclear,No,18,prosp_hl,Yes,UEG2AunBoZhbT5i,64253,,No,
1,1.5,Clear,No,1034,prosp_hl,Yes,iJESowGUlby9dFQ,1501,,Yes,
50,64,Clear,No,2760,prosp_hl,Yes,xtP9jg1PCGUWRs5,64254,,Yes,
60,48,Clear,No,2789,prosp_hl,No,alMmr27tT7X6ocd,48356,,Yes,
120,48,Completely clear,No,3353,prosp_hl,No,oBTwiW9mNcYb9F3,52518,,Yes,
1,16,Completely clear,Yes,3342,prosp_hl,Yes,MAcCGTaTxY3Toyw,17156,,Yes,
15,24,Clear,No,16,prosp_hl,Yes,p1HeXxcVBK1kTwv,24253,,No,
30,32,Completely clear,No,2123,prosp_hl,Yes,2Gdy9Dq4wasv85F,32002,,Yes,
